sale_id,customer_id,product_id,sale_date,quantity
1808,368,4,2023-04-02,1
1809,999,28,2022-06-02,4
1810,277,32,2022-02-05,3
1811,208,25,2023-09-21,1
1812,344,11,2023-09-27,4
1813,131,24,2023-09-24,4
1814,33,8,2022-09-09,5
1815,709,22,2023-10-25,2
1816,583,44,2022-10-30,4
1817,62,16,2023-05-26,3
1818,288,35,2023-02-26,2
1819,140,50,2023-07-18,5
1820,114,8,2023-05-06,1
1821,873,19,2022-03-04,1
1822,477,20,2022-03-31,5
1823,470,31,2022-10-14,5
1824,429,19,2023-01-28,3
1825,176,17,2022-05-21,2
1826,779,14,2023-03-06,4
1827,352,1,2022-07-24,4
1828,226,48,2023-10-21,4
1829,908,41,2024-03-27,1
1830,303,37,2023-06-23,1
1831,619,26,2022-09-13,3
1832,161,14,2023-10-08,3
1833,809,20,2024-04-01,3
1834,814,42,2023-07-11,5
1835,654,33,2024-03-24,3
1836,976,3,2022-01-20,4
1837,627,30,2023-01-27,3
1838,928,40,2024-03-11,3
1839,175,32,2024-01-01,1
1840,592,4,2023-01-03,1
1841,994,23,2023-05-07,1
1842,567,1,2023-07-12,4
1843,876,40,2024-03-11,2
1844,236,30,2023-05-12,5
1845,89,22,2022-12-19,4
1846,422,20,2023-08-03,2
1847,878,23,2023-05-30,5
1848,535,7,2022-11-26,4
1849,501,1,2023-02-02,3
1850,883,23,2022-10-04,1
1851,222,47,2022-07-04,4
1852,606,12,2022-01-27,5
1853,485,26,2022-11-23,5
1854,858,23,2023-09-04,5
1855,474,1,2022-08-13,4
1856,286,7,2022-01-31,5
1857,15,28,2024-04-10,5
1858,748,32,2024-03-08,4
1859,439,13,2022-10-15,1
1860,754,6,2022-03-01,5
1861,894,34,2024-04-08,1
1862,253,33,2023-04-29,5
1863,254,10,2023-06-27,1
1864,336,27,2023-01-02,5
1865,445,8,2024-02-25,1
1866,594,32,2023-08-22,1
1867,228,1,2022-08-27,2
1868,914,10,2022-06-13,3
1869,950,50,2022-04-13,5
1870,606,43,2022-09-11,5
1871,969,17,2023-11-04,4
1872,153,15,2022-09-04,4
1873,936,31,2022-09-30,1
1874,588,26,2023-07-01,3
1875,920,24,2024-04-15,4
1876,6,20,2024-03-21,4
1877,428,24,2024-01-25,5
1878,46,28,2022-02-27,5
1879,42,12,2024-02-22,1
1880,482,35,2022-08-13,4
1881,752,18,2023-08-13,4
1882,788,7,2024-03-27,1
1883,517,29,2023-02-02,2
1884,35,43,2022-12-30,5
1885,436,29,2022-06-27,2
1886,544,11,2022-06-30,1
1887,404,9,2022-08-31,3
1888,491,23,2023-08-30,1
1889,830,48,2022-11-22,3
1890,818,28,2024-04-05,4
1891,714,1,2024-01-26,1
1892,842,23,2023-12-16,4
1893,101,46,2023-01-03,3
1894,464,13,2023-08-29,3
1895,508,8,2022-01-29,3
1896,247,13,2023-12-22,3
1897,86,19,2023-12-19,2
1898,572,3,2022-12-27,3
1899,772,9,2023-08-05,4
1900,13,26,2023-08-01,1
1901,710,27,2022-05-26,3
1902,750,48,2023-07-31,4
1903,417,22,2022-07-12,3
1904,973,3,2024-04-09,2
1905,224,11,2023-05-20,2
1906,136,43,2023-07-10,5
1907,368,13,2022-11-13,5
1908,303,31,2022-06-29,3
1909,245,43,2023-05-18,4
1910,664,18,2022-02-08,3
1911,93,8,2022-04-03,2
1912,17,27,2022-02-27,4
1913,492,32,2022-08-27,1
1914,686,36,2023-09-09,3
1915,313,32,2022-08-13,3
1916,166,44,2022-01-21,5
1917,721,46,2023-06-24,5
1918,471,9,2023-05-05,2
1919,879,21,2022-01-01,3
1920,585,49,2022-12-06,3
1921,766,49,2023-09-21,1
1922,598,50,2022-07-26,1
1923,25,26,2024-04-05,4
1924,1000,33,2022-05-14,3
1925,466,47,2022-12-15,5
1926,475,48,2024-01-05,4
1927,791,25,2022-07-01,2
1928,142,9,2024-04-01,4
1929,896,8,2022-11-28,2
1930,721,7,2022-03-02,3
1931,416,2,2022-01-23,4
1932,190,9,2022-06-01,3
1933,809,10,2023-08-24,3
1934,893,23,2023-12-23,4
1935,380,33,2022-05-26,3
1936,642,1,2024-03-03,2
1937,476,50,2022-04-24,2
1938,721,44,2023-06-23,3
1939,649,16,2023-01-09,1
1940,2,4,2022-03-16,1
1941,882,44,2023-01-18,2
1942,643,22,2023-12-23,5
1943,73,28,2023-11-10,3
1944,395,39,2023-02-10,5
1945,915,48,2023-08-24,5
1946,708,1,2022-04-14,3
1947,341,28,2022-12-11,5
1948,544,31,2022-11-06,5
1949,34,19,2022-11-27,2
1950,304,19,2022-05-20,4
1951,437,32,2022-06-11,5
1952,771,6,2024-01-20,1
1953,277,49,2023-03-24,2
1954,715,28,2024-03-21,1
1955,969,16,2023-10-17,1
1956,628,40,2023-05-14,5
1957,556,10,2023-10-27,4
1958,590,47,2022-11-21,3
1959,814,33,2022-06-28,2
1960,213,12,2023-12-26,3
1961,807,16,2023-07-30,5
1962,702,18,2023-12-12,3
1963,83,50,2023-09-21,4
1964,636,8,2024-03-16,2
1965,902,17,2023-01-01,4
1966,344,45,2022-08-17,1
1967,754,16,2023-11-13,3
1968,955,43,2023-08-27,5
1969,57,28,2024-04-14,5
1970,528,13,2022-06-29,1
1971,969,31,2023-01-23,3
1972,932,46,2022-11-11,2
1973,691,7,2024-01-22,4
1974,373,45,2023-12-07,1
1975,910,47,2022-10-29,2
1976,53,33,2022-05-11,5
1977,114,40,2022-07-01,2
1978,393,12,2024-01-17,3
1979,375,13,2022-01-02,1
1980,477,38,2023-12-20,4
1981,634,41,2023-08-10,2
1982,42,41,2023-02-05,2
1983,375,10,2024-02-29,2
1984,376,15,2023-08-05,2
1985,180,8,2022-02-03,4
1986,664,9,2022-07-06,2
1987,573,26,2023-09-09,2
1988,722,3,2022-11-22,1
1989,69,18,2024-04-08,3
1990,575,13,2023-09-19,2
1991,727,10,2022-08-15,1
1992,793,28,2023-10-17,5
1993,210,2,2023-08-03,4
1994,142,40,2022-04-17,4
1995,343,13,2023-05-24,4
1996,245,6,2022-05-25,5
1997,553,4,2022-12-06,5
1998,117,25,2024-02-03,5
1999,665,27,2022-03-21,2
2000,490,34,2022-09-01,4
2001,756,20,2022-12-22,2
2002,962,45,2022-11-24,5
2003,771,41,2022-06-21,5
2004,595,15,2023-10-14,4
2005,893,15,2022-04-01,5
2006,983,22,2024-04-21,4
2007,720,28,2023-12-27,3
2008,215,31,2023-11-18,3
2009,772,4,2023-10-17,3
2010,763,33,2024-01-17,4
2011,780,28,2022-12-10,3
2012,231,42,2023-04-03,3
2013,329,4,2022-01-12,2
2014,362,20,2022-09-29,3
2015,920,8,2022-08-03,5
2016,274,18,2022-09-13,3
2017,516,24,2023-12-11,1
2018,697,18,2022-03-11,2
2019,434,23,2022-12-25,3
2020,284,46,2022-09-20,2
2021,56,27,2024-03-16,5
2022,65,16,2022-04-21,5
2023,382,21,2024-01-08,2
2024,354,4,2022-01-02,1
2025,464,12,2022-02-19,5
2026,498,3,2023-01-31,4
2027,514,1,2023-03-25,5
2028,540,4,2024-01-21,3
2029,850,43,2023-03-06,1
2030,126,48,2022-06-20,5
2031,482,21,2023-02-28,2
2032,727,14,2023-05-20,3
2033,545,19,2023-01-23,5
2034,695,31,2022-12-26,2
2035,846,18,2023-07-14,4
2036,546,39,2023-01-20,3
2037,922,7,2022-04-14,5
2038,300,28,2024-04-28,1
2039,463,12,2023-05-06,4
2040,636,17,2024-03-18,5
2041,377,32,2023-08-15,4
2042,820,24,2023-10-29,4
2043,690,22,2024-02-16,5
2044,969,20,2023-12-05,4
2045,710,8,2022-08-19,1
2046,829,7,2022-06-16,2
2047,964,43,2023-04-08,1
2048,905,1,2022-03-17,5
2049,68,44,2024-03-29,4
2050,193,36,2022-02-04,5
2051,914,50,2022-10-29,1
2052,906,9,2022-01-21,3
2053,469,22,2022-11-23,4
2054,90,24,2022-09-25,2
2055,83,48,2022-04-18,1
2056,401,24,2022-03-17,3
2057,920,48,2022-12-17,1
2058,184,50,2022-06-24,3
2059,296,38,2023-01-20,5
2060,982,34,2022-06-14,3
2061,980,39,2024-01-20,1
2062,79,24,2022-03-18,5
2063,112,16,2023-07-15,4
2064,169,42,2022-04-06,4
2065,283,18,2022-12-13,2
2066,115,14,2023-09-01,4
2067,714,38,2023-09-21,2
2068,152,25,2023-05-10,4
2069,509,6,2023-12-23,3
2070,155,7,2022-02-01,5
2071,896,9,2023-03-18,3
2072,210,41,2023-11-01,3
2073,534,48,2022-06-18,2
2074,975,39,2023-09-14,5
2075,643,8,2023-03-21,5
2076,24,3,2022-06-10,4
2077,301,38,2022-02-24,2
2078,427,42,2022-04-14,5
2079,993,13,2022-12-06,5
2080,699,13,2022-07-30,3
2081,555,46,2022-07-14,1
2082,955,29,2023-02-24,5
2083,136,7,2023-12-15,1
2084,486,5,2023-07-22,3
2085,356,35,2024-01-10,5
2086,431,40,2024-01-18,1
2087,455,22,2023-07-08,1
2088,756,20,2022-09-29,5
2089,661,47,2023-11-08,1
2090,22,31,2022-10-16,5
2091,299,49,2022-11-01,4
2092,194,13,2022-09-01,2
2093,65,35,2022-04-09,2
2094,23,47,2022-02-20,2
2095,893,10,2023-02-07,5
2096,822,3,2023-08-09,2
2097,238,9,2023-07-17,2
2098,855,13,2023-05-18,1
2099,971,27,2022-06-07,4
2100,533,36,2022-02-25,1
2101,661,46,2023-01-05,3
2102,344,17,2022-01-04,1
2103,422,49,2023-03-14,1
2104,593,36,2022-03-31,4
2105,352,23,2022-10-29,5
2106,672,24,2024-04-23,4
2107,662,29,2023-11-09,4
2108,806,41,2023-10-03,4
2109,335,46,2023-09-07,4
2110,498,8,2023-05-07,2
2111,608,28,2022-07-24,3
2112,682,5,2022-04-10,2
2113,714,31,2022-01-27,1
2114,543,27,2022-07-31,3
2115,863,34,2022-06-24,3
2116,562,33,2023-10-16,2
2117,456,2,2022-10-26,4
2118,469,11,2022-03-25,3
2119,312,39,2023-04-30,4
2120,581,18,2022-04-29,1
2121,136,45,2022-11-12,2
2122,920,9,2024-03-14,3
2123,809,19,2023-02-12,4
2124,314,3,2023-04-28,2
2125,176,37,2023-05-16,2
2126,809,4,2023-11-08,3
2127,267,45,2022-09-29,1
2128,233,13,2022-04-04,3
2129,496,48,2023-10-20,4
2130,381,26,2023-07-12,1
2131,995,32,2023-02-01,5
2132,296,44,2022-07-09,3
2133,789,35,2023-01-15,1
2134,866,33,2023-01-26,5
2135,49,5,2023-01-14,1
2136,152,11,2022-07-11,5
2137,362,29,2023-04-02,1
2138,292,49,2022-02-15,3
2139,467,33,2022-09-27,1
2140,980,25,2023-03-27,2
2141,171,36,2023-04-22,1
2142,634,50,2022-09-27,5
2143,947,25,2022-08-20,1
2144,165,26,2022-10-03,1
2145,729,39,2023-08-01,3
2146,549,18,2022-03-05,4
2147,293,14,2022-06-04,3
2148,187,12,2024-02-10,1
2149,997,1,2023-12-15,5
2150,180,11,2023-11-15,5
2151,860,37,2022-04-10,3
2152,726,14,2022-03-29,1
2153,710,38,2023-11-16,2
2154,927,45,2022-12-19,2
2155,683,1,2024-04-07,5
2156,814,33,2023-07-09,4
2157,158,30,2023-02-28,2
2158,166,33,2024-02-14,5
2159,244,46,2023-08-27,2
2160,120,47,2022-08-21,3
2161,43,34,2023-07-21,1
2162,325,17,2022-03-04,2
2163,589,20,2023-02-01,5
2164,130,15,2024-04-18,3
2165,452,19,2023-06-20,5
2166,267,46,2023-03-05,2
2167,379,18,2023-07-03,4
2168,189,36,2023-12-05,2
2169,211,8,2023-05-02,5
2170,576,11,2023-08-10,2
2171,725,15,2022-08-30,4
2172,36,3,2023-05-03,1
2173,682,35,2022-11-03,5
2174,325,16,2022-03-22,1
2175,353,19,2023-02-09,5
2176,152,3,2024-01-02,1
2177,382,41,2022-02-05,3
2178,460,10,2023-05-30,3
2179,553,18,2023-08-08,1
2180,999,9,2023-06-14,3
2181,167,18,2024-03-30,2
2182,547,4,2023-08-09,5
2183,309,42,2023-11-25,5
2184,125,16,2023-09-28,2
2185,943,14,2022-05-31,1
2186,26,35,2022-05-04,4
2187,415,8,2024-02-15,2
2188,954,1,2023-04-05,5
2189,512,42,2022-06-27,2
2190,787,23,2022-06-21,5
2191,149,41,2022-08-05,3
2192,971,39,2024-04-07,4
2193,470,24,2022-07-17,5
2194,951,21,2022-05-10,4
2195,328,6,2022-02-13,4
2196,160,46,2023-03-10,1
2197,5,36,2022-03-22,5
2198,994,17,2023-12-01,1
2199,757,47,2023-03-22,3
2200,560,9,2022-07-26,2
2201,1000,27,2024-04-22,3
2202,520,40,2023-10-05,2
2203,340,19,2022-06-01,2
2204,663,21,2023-09-02,4
2205,723,4,2022-09-22,2
2206,303,41,2022-11-24,4
2207,486,1,2024-01-15,1
2208,918,23,2024-04-06,3
2209,297,15,2022-03-10,1
2210,993,47,2022-03-31,4
2211,967,18,2023-02-02,5
2212,773,12,2023-07-24,1
2213,588,17,2023-02-11,5
2214,683,2,2023-07-20,1
2215,151,35,2022-11-30,3
2216,819,43,2022-10-10,5
2217,579,50,2023-06-17,5
2218,747,50,2023-04-15,5
2219,929,38,2022-01-13,5
2220,945,7,2024-03-16,5
2221,453,47,2023-12-19,4
2222,347,48,2023-10-01,5
2223,706,45,2023-08-25,2
2224,116,25,2023-06-20,3
2225,750,42,2024-03-11,3
2226,491,17,2023-03-06,2
2227,922,41,2022-04-26,4
2228,42,41,2023-03-01,2
2229,143,39,2022-06-03,3
2230,695,36,2022-06-01,4
2231,565,14,2023-08-04,4
2232,120,29,2023-08-26,4
2233,316,15,2023-08-20,4
2234,26,21,2024-02-16,1
2235,412,18,2022-04-13,4
2236,633,14,2022-04-19,1
2237,862,38,2023-07-31,4
2238,226,41,2024-03-09,1
2239,457,49,2022-04-14,3
2240,366,26,2024-03-15,5
2241,95,10,2022-10-20,4
2242,335,29,2023-07-03,5
2243,57,15,2022-12-19,4
2244,623,47,2023-02-25,3
2245,657,47,2022-09-28,4
2246,200,28,2023-01-28,3
2247,598,24,2023-11-02,1
2248,540,10,2023-05-13,5
2249,228,31,2023-08-09,1
2250,801,6,2023-09-16,2
2251,959,32,2023-04-30,1
2252,786,12,2022-02-08,3
2253,285,30,2022-06-26,5
2254,201,12,2022-10-10,5
2255,24,12,2023-02-17,5
2256,86,13,2022-05-28,2
2257,552,37,2023-09-26,3
2258,870,32,2023-09-16,1
2259,457,47,2023-11-29,5
2260,694,12,2023-12-12,1
2261,688,42,2023-02-16,1
2262,981,19,2022-02-09,3
2263,90,2,2023-02-10,4
2264,1000,20,2022-12-06,2
2265,525,11,2023-12-09,3
2266,404,12,2022-09-01,5
2267,200,26,2022-02-20,1
2268,503,44,2024-02-03,4
2269,326,39,2023-05-02,5
2270,618,13,2022-10-03,5
2271,620,5,2023-01-17,2
2272,524,10,2022-01-21,5
2273,967,5,2022-12-12,3
2274,58,28,2024-04-17,1
2275,931,16,2024-03-23,2
2276,683,30,2022-11-07,1
2277,370,42,2022-11-15,4
2278,408,26,2022-10-15,2
2279,152,7,2023-05-19,2
2280,734,47,2023-12-14,3
2281,875,34,2023-12-03,1
2282,438,9,2022-04-11,2
2283,379,47,2022-08-22,4
2284,396,49,2022-05-18,2
2285,382,1,2022-11-04,5
2286,13,39,2024-02-01,5
2287,292,7,2023-03-30,1
2288,354,25,2024-03-03,1
2289,360,25,2024-04-25,4
2290,316,2,2022-11-25,2
2291,457,8,2022-10-03,1
2292,896,1,2024-01-17,3
2293,575,49,2023-03-03,1
2294,90,42,2023-09-12,2
2295,221,3,2023-10-24,3
2296,746,9,2022-04-02,2
2297,910,16,2022-07-12,4
2298,455,50,2023-03-29,2
2299,760,6,2022-08-05,3
2300,426,18,2024-04-23,4
2301,823,10,2023-02-21,1
2302,454,41,2024-01-29,2
2303,296,39,2023-05-12,2
2304,168,1,2024-02-17,5
2305,826,1,2023-06-13,2
2306,746,7,2023-01-18,5
2307,994,35,2024-04-20,3
2308,920,48,2022-02-27,4
2309,435,22,2023-06-12,5
2310,747,46,2024-03-21,3
2311,918,6,2022-06-12,2
2312,425,13,2022-03-09,3
2313,143,9,2022-11-15,4
2314,856,31,2023-12-28,1
2315,602,49,2023-06-03,4
2316,613,37,2023-02-18,4
2317,89,29,2022-05-19,4
2318,148,11,2024-03-10,3
2319,213,20,2023-06-21,2
2320,311,22,2023-08-06,4
2321,487,31,2022-01-30,3
2322,889,10,2022-06-27,5
2323,538,16,2022-07-17,1
2324,344,4,2022-07-25,4
2325,68,35,2022-03-01,1
2326,956,45,2022-09-13,4
2327,984,18,2022-02-03,2
2328,605,41,2023-04-13,2
2329,775,35,2022-02-21,1
2330,385,8,2023-01-05,1
2331,91,2,2023-12-23,1
2332,7,3,2022-07-23,2
2333,420,7,2022-10-08,4
2334,655,35,2023-01-13,1
2335,937,19,2024-04-23,2
2336,280,7,2023-04-21,5
2337,425,33,2023-06-02,3
2338,180,27,2023-02-11,2
2339,570,10,2023-10-13,3
2340,474,1,2022-05-07,4
2341,728,15,2023-11-29,3
2342,582,2,2022-02-01,5
2343,774,15,2022-09-05,3
2344,937,28,2023-01-17,3
2345,141,25,2023-05-16,5
2346,205,10,2023-09-01,3
2347,191,23,2023-04-02,1
2348,853,42,2022-07-01,1
2349,391,19,2023-05-01,4
2350,297,15,2023-08-24,2
2351,568,44,2023-07-19,1
2352,503,25,2022-12-25,5
2353,44,44,2022-12-19,4
2354,843,46,2022-06-17,2
2355,847,8,2022-09-22,2
2356,310,32,2024-02-06,5
2357,855,11,2024-04-30,1
2358,600,8,2023-12-07,4
2359,312,15,2022-04-03,4
2360,506,7,2022-10-19,1
2361,573,19,2022-01-29,1
2362,758,23,2023-01-31,2
2363,475,5,2022-02-20,1
2364,230,40,2022-06-16,4
2365,28,22,2023-08-09,2
2366,811,8,2024-03-09,1
2367,3,24,2022-08-08,1
2368,158,6,2022-08-15,2
2369,269,3,2023-10-25,4
2370,308,39,2022-08-19,5
2371,979,10,2023-11-25,3
2372,656,12,2022-07-31,4
2373,855,28,2022-10-03,2
2374,652,34,2023-10-30,4
2375,484,22,2023-02-24,5
2376,128,39,2023-06-10,1
2377,670,12,2022-01-21,5
2378,682,44,2024-03-10,2
2379,915,28,2024-02-25,2
2380,295,10,2023-11-30,3
2381,428,43,2022-01-10,1
2382,184,44,2023-05-01,5
2383,504,20,2022-05-16,1
2384,929,40,2023-10-25,2
2385,705,19,2022-06-27,3
2386,661,23,2023-09-08,3
2387,251,7,2024-03-31,2
2388,30,18,2022-01-09,3
2389,123,32,2022-08-18,4
2390,784,43,2022-09-16,2
2391,284,24,2023-09-15,1
2392,505,17,2024-04-04,4
2393,994,46,2022-11-09,4
2394,69,5,2023-12-31,2
2395,614,1,2023-12-28,3
2396,764,10,2023-10-21,5
2397,371,50,2022-10-09,1
2398,596,42,2023-03-10,2
2399,493,10,2023-01-21,2
2400,580,21,2022-12-24,2
2401,447,10,2023-04-16,3
2402,890,25,2022-09-16,4
2403,265,29,2022-08-12,1
2404,644,47,2023-04-23,4
2405,703,31,2022-11-06,1
2406,488,5,2023-11-25,2
2407,998,8,2023-06-18,5
2408,711,37,2024-04-24,5
2409,838,28,2023-10-01,3
2410,123,47,2023-02-11,5
2411,383,18,2023-08-22,2
2412,525,10,2022-04-15,2
2413,751,6,2022-01-08,5
2414,590,21,2023-06-08,3
2415,18,9,2023-11-10,1
2416,866,12,2023-01-19,1
2417,266,50,2023-07-29,1
2418,167,25,2023-10-25,4
2419,596,23,2023-09-01,5
2420,60,21,2023-09-16,5
2421,150,32,2022-10-17,1
2422,328,28,2022-11-02,5
2423,473,31,2023-12-02,2
2424,900,45,2022-04-21,3
2425,710,27,2023-05-09,3
2426,139,39,2022-03-07,1
2427,366,41,2022-12-11,2
2428,168,22,2022-10-11,1
2429,55,9,2023-10-18,2
2430,280,42,2022-11-29,1
2431,370,16,2022-10-11,4
2432,430,25,2022-09-25,1
2433,652,27,2023-11-03,5
2434,934,36,2023-12-30,1
2435,979,32,2023-10-30,4
2436,365,35,2022-11-02,5
2437,50,35,2022-07-12,1
2438,297,32,2022-06-03,2
2439,299,35,2023-06-14,1
2440,543,35,2024-02-23,5
2441,655,15,2022-09-04,5
2442,959,25,2022-02-28,1
2443,79,6,2024-04-04,1
2444,527,38,2024-04-01,4
2445,199,46,2024-04-09,5
2446,785,27,2023-09-07,4
2447,644,34,2023-02-18,3
2448,188,37,2023-11-08,5
2449,784,50,2022-11-24,4
2450,97,45,2023-11-29,4
2451,614,48,2022-05-24,2
2452,771,15,2024-01-09,4
2453,172,45,2022-01-27,5
2454,557,6,2023-11-03,3
2455,331,16,2023-05-25,3
2456,894,24,2022-10-30,4
2457,324,1,2022-09-23,4
2458,847,14,2023-03-05,2
2459,866,2,2023-02-19,4
2460,702,24,2023-02-02,5
2461,820,36,2024-01-25,3
2462,309,31,2022-02-06,2
2463,278,9,2023-08-21,2
2464,702,8,2023-12-27,3
2465,715,4,2023-08-09,2
2466,705,23,2024-04-15,4
2467,372,24,2022-07-14,3
2468,99,50,2022-12-18,2
2469,548,9,2024-01-14,3
2470,594,19,2024-01-01,1
2471,361,30,2022-08-16,4
2472,844,10,2023-12-04,3
2473,148,36,2023-07-02,2
2474,14,27,2023-10-16,1
2475,141,16,2024-03-14,4
2476,531,14,2023-05-03,4
2477,289,15,2023-11-19,5
2478,382,4,2023-01-03,2
2479,798,48,2023-06-04,4
2480,497,9,2022-11-04,2
2481,422,8,2022-06-24,3
2482,349,45,2023-11-05,2
2483,944,46,2023-07-26,4
2484,933,10,2022-07-05,4
2485,167,25,2022-10-28,4
2486,105,47,2022-04-10,4
2487,224,2,2023-04-28,4
2488,159,45,2022-05-12,4
2489,516,28,2024-01-29,4
2490,227,24,2022-09-22,4
2491,852,4,2024-01-13,3
2492,193,45,2024-04-07,3
2493,815,7,2023-07-27,3
2494,919,43,2024-02-21,4
2495,573,38,2022-07-07,2
2496,629,5,2023-11-28,5
2497,707,31,2022-12-10,2
2498,852,39,2023-11-02,2
2499,976,11,2022-04-02,2
2500,539,2,2022-08-16,2
2501,867,10,2022-12-30,5
2502,545,24,2022-08-17,2
2503,730,10,2024-02-02,5
2504,565,6,2022-11-11,3
2505,720,16,2023-03-07,4
2506,775,5,2024-03-18,5
2507,822,1,2022-12-06,4
2508,117,37,2023-01-16,3
2509,428,27,2022-09-24,3
2510,472,10,2023-08-23,2
2511,939,49,2022-10-29,4
2512,79,12,2023-04-20,2
2513,120,31,2022-05-01,4
2514,839,48,2023-04-27,1
2515,135,9,2022-02-24,5
2516,946,48,2023-10-12,4
2517,18,34,2023-08-21,3
2518,492,45,2023-08-18,5
2519,357,20,2023-09-28,4
2520,320,31,2022-03-14,1
2521,708,27,2023-04-29,2
2522,372,47,2022-07-19,2
2523,143,22,2023-05-28,3
2524,837,29,2022-05-03,5
2525,453,42,2023-11-29,2
2526,912,45,2023-01-26,4
2527,612,1,2023-06-27,5
2528,536,19,2022-11-02,4
2529,782,8,2023-02-28,2
2530,994,10,2022-02-25,4
2531,351,4,2022-06-04,1
2532,177,42,2022-05-21,2
2533,727,3,2022-07-25,4
2534,312,39,2022-12-17,5
2535,30,49,2023-02-24,2
2536,763,12,2023-08-07,3
2537,835,33,2023-04-14,5
2538,122,11,2022-05-27,2
2539,228,1,2022-11-20,4
2540,132,26,2024-01-03,5
2541,878,28,2022-07-04,2
2542,711,44,2024-03-08,2
2543,146,30,2022-03-24,4
2544,705,36,2023-05-15,3
2545,233,46,2022-12-07,4
2546,315,17,2023-10-09,2
2547,129,37,2022-07-01,2
2548,215,33,2022-11-17,4
2549,134,20,2023-10-12,3
2550,81,46,2022-03-01,5
2551,436,15,2022-01-05,5
2552,708,28,2023-04-08,5
2553,782,11,2022-10-08,1
2554,803,18,2022-08-03,1
2555,115,6,2024-02-19,1
2556,80,34,2024-03-03,1
2557,20,25,2022-06-22,1
2558,794,9,2023-08-14,1
2559,496,48,2024-02-22,1
2560,776,14,2022-06-12,3
2561,442,26,2023-05-17,1
2562,44,40,2024-03-15,3
2563,202,4,2024-02-21,3
2564,111,15,2024-03-09,2
2565,34,26,2022-04-01,2
2566,813,12,2022-05-13,2
2567,676,48,2023-09-22,3
2568,526,36,2023-03-21,1
2569,608,39,2023-10-11,3
2570,61,5,2023-03-16,5
2571,481,45,2023-02-18,3
2572,122,30,2023-03-16,5
2573,931,31,2023-05-04,4
2574,260,21,2023-01-28,4
2575,45,42,2022-01-05,3
2576,68,42,2022-02-08,2
2577,309,26,2023-07-01,3
2578,684,25,2022-07-24,3
2579,11,11,2024-01-19,1
2580,773,4,2023-01-18,5
2581,99,24,2022-01-15,2
2582,802,42,2022-11-26,2
2583,127,28,2024-02-15,2
2584,943,13,2023-06-28,4
2585,617,18,2022-07-15,1
2586,211,7,2022-01-19,5
2587,602,7,2023-11-24,5
2588,923,5,2022-01-05,4
2589,205,24,2023-10-04,2
2590,190,39,2024-01-22,5
2591,687,50,2022-09-12,5
2592,360,22,2022-08-20,4
2593,30,2,2023-12-12,3
2594,93,16,2022-12-19,2
2595,150,19,2022-11-16,1
2596,867,11,2022-05-13,2
2597,765,35,2022-04-16,4
2598,965,7,2023-01-28,1
2599,285,5,2023-05-31,1
2600,972,14,2023-08-26,2
2601,594,39,2022-11-10,4
2602,357,1,2022-06-21,4
2603,361,49,2022-03-08,4
2604,165,20,2024-04-23,4
2605,876,13,2022-02-16,2
2606,513,36,2022-11-02,1
2607,800,13,2022-10-25,5
2608,747,41,2023-04-12,3
2609,628,3,2024-01-16,4
2610,248,16,2023-06-17,5
2611,518,18,2023-09-03,5
2612,584,6,2023-06-21,2
2613,70,37,2022-12-12,4
2614,102,37,2023-03-21,1
2615,840,3,2023-12-05,4
2616,593,37,2022-05-18,5
2617,782,31,2022-12-17,3
2618,15,3,2023-05-17,3
2619,542,4,2023-01-03,1
2620,223,21,2024-02-08,3
2621,733,6,2022-07-12,1
2622,197,20,2022-06-18,2
2623,988,1,2024-04-11,2
2624,289,23,2023-02-18,5
2625,176,49,2022-01-20,3
2626,924,19,2022-08-22,4
2627,773,26,2022-08-18,2
2628,551,33,2024-01-15,1
2629,5,13,2022-05-15,2
2630,997,21,2022-08-05,3
2631,743,49,2024-01-22,3
2632,102,26,2022-01-23,1
2633,947,47,2023-08-27,3
2634,220,23,2023-06-01,5
2635,943,9,2022-06-23,4
2636,517,45,2022-05-07,1
2637,872,44,2023-01-11,5
2638,725,7,2023-12-30,5
2639,487,22,2023-10-29,4
2640,376,27,2024-03-22,2
2641,715,48,2022-02-08,3
2642,604,33,2023-01-20,3
2643,190,7,2023-10-18,2
2644,451,33,2022-09-19,5
2645,690,50,2024-02-29,3
2646,981,10,2023-07-02,5
2647,110,2,2023-10-01,1
2648,186,38,2022-02-19,4
2649,855,25,2023-09-01,3
2650,364,31,2022-02-19,2
2651,389,38,2023-11-09,1
2652,435,3,2022-04-21,2
2653,220,19,2023-11-01,3
2654,527,11,2022-01-21,3
2655,234,10,2022-02-19,4
2656,418,44,2023-12-08,4
2657,116,30,2022-04-29,3
2658,780,6,2023-03-03,1
2659,322,41,2023-03-31,3
2660,127,6,2023-01-25,4
2661,478,46,2022-05-07,1
2662,113,15,2023-07-15,3
2663,533,14,2022-09-16,5
2664,140,44,2023-05-01,1
2665,508,42,2023-12-20,2
2666,781,10,2022-06-06,5
2667,370,50,2022-07-30,1
2668,722,46,2023-12-13,5
2669,296,11,2023-12-04,1
2670,571,33,2023-10-08,3
2671,740,34,2022-01-10,4
2672,42,47,2022-11-05,2
2673,85,39,2023-03-07,4
2674,336,42,2023-11-09,4
2675,506,34,2022-04-14,4
2676,119,50,2023-11-10,1
2677,395,22,2023-06-17,3
2678,291,29,2022-10-04,4
2679,468,9,2023-09-30,3
2680,615,22,2023-09-13,3
